genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.110	plpp0109	VBILegPne27771_0110	Q5WS37	102950	103921	-	972		hypothetical protein	FIG00638284	PLF_445_00006229	PGF_00386774			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.111		VBILegPne27771_0111		103938	104891	-	954		hypothetical protein	FIG00638284	PLF_445_00006893	PGF_02062393			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.112	plpp0111	VBILegPne27771_0112	Q5WS36	105014	105661	+	648		Transporter, LysE family	FIG00000250	PLF_445_00004304	PGF_03950680			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.113	plpp0112	VBILegPne27771_0113	Q5WS35	105738	106253	+	516		hypothetical protein	FIG01680582	PLF_445_00004887	PGF_04002110			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.114	plpp0113	VBILegPne27771_0114	Q5WS34	106325	107044	-	720		hypothetical protein	FIG00638284	PLF_445_00005296	PGF_08138526			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.115	plpp0114	VBILegPne27771_0115	Q5WS33	107216	108649	-	1434		Putative esterase	FIG00638284	PLF_445_00004617	PGF_00040739			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.116	plpp0115	VBILegPne27771_0116	Q5WS32	108721	109491	-	771		Shikimate kinase I (EC 2.7.1.71) / Response regulator	FIG00000256	PLF_445_00004907	PGF_00257169	GO:0004765|shikimate kinase activity	2.7.1.71|Shikimate kinase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.117	plpp0116	VBILegPne27771_0117	Q5WS31	109725	111149	+	1425		putative phosphotransferase	FIG01358230	PLF_445_00013711	PGF_02356531			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.118	plpp0117	VBILegPne27771_0118	Q5WS30	111293	112111	+	819		hypothetical protein	FIG00760422	PLF_445_00003673	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.119	plpp0118	VBILegPne27771_0119	Q5WS29	112324	113640	+	1317		hypothetical protein	FIG00638284	PLF_445_00003083	PGF_00116854			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.120	plpp0119	VBILegPne27771_0120	Q5WS28	113656	114093	+	438		Acetyltransferase	FIG00760673	PLF_445_00001917	PGF_10420503			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.121	plpp0120	VBILegPne27771_0121	Q5WS27	114212	115009	-	798		Oxidoreductase, short-chain dehydrogenase/reductase family	FIG00621114	PLF_445_00003057	PGF_02069569			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.122	plpp0121	VBILegPne27771_0122	Q5WS26	115070	115798	-	729		Acetyltransferase	FIG00905362	PLF_445_00002935	PGF_10420503			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.123	plpp0122	VBILegPne27771_0123	Q5WS25	115804	116190	-	387		hypothetical protein	FIG00638284	PLF_445_00003090	PGF_00197731			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.124	plpp0123	VBILegPne27771_0124	Q5WS24	116238	117059	-	822		Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)	FIG00004788	PLF_445_00002752	PGF_06721510		3.4.17.13|Muramoyltetrapeptide carboxypeptidase	
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.125	plpp0124	VBILegPne27771_0125	Q5WS23	117144	118394	-	1251		hypothetical protein	FIG00638284	PLF_445_00002783	PGF_01720537			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.126	plpp0125	VBILegPne27771_0126	Q5WS22	118391	118855	-	465		Acetyltransferase, GNAT family	FIG00989082	PLF_445_00004545	PGF_10519603			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.127	plpp0126	VBILegPne27771_0127	Q5WS21	118878	119234	-	357		hypothetical protein	FIG00759367	PLF_445_00003236	PGF_02069648			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.128	plpp0127	VBILegPne27771_0128	Q5WS20	119231	120406	-	1176		hypothetical protein	FIG01349516	PLF_445_00004699	PGF_01720537			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.129	plpp0128	VBILegPne27771_0129	Q5WS19	120457	120729	-	273		hypothetical protein	FIG00638284	PLF_445_00005295	PGF_02070776			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.130	plpp0129	VBILegPne27771_0130	Q5WS18	120790	121830	-	1041		positive regulation of multidrug-efflux transporter genes (bmr and blt)	FIG01396180	PLF_445_00004741	PGF_02070484			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.131	plpp0130	VBILegPne27771_0131	Q5WS17	122086	123333	-	1248		hypothetical protein	FIG00638284	PLF_445_00003327	PGF_02069697			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.132	plpp0131	VBILegPne27771_0132	Q5WS16	123311	123985	-	675		Ser-tRNA(Ala) deacylase @ Gly-tRNA(Ala) deacylase	FIG00001360	PLF_445_00003078	PGF_02982550			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.133	plpp0132	VBILegPne27771_0133	Q5WS15	123989	124483	-	495		YbaK/prolyl-tRNA synthetase associated region	FIG00630159	PLF_445_00003082	PGF_02607514			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.134	plpp0133	VBILegPne27771_0134	Q5WS14	124497	124919	-	423		hypothetical protein	FIG00638284	PLF_445_00002876	PGF_02069449			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.135	plpp0134	VBILegPne27771_0135	Q5WS13	125023	125598	+	576		Transcriptional regulator, Xre-family with cupin domain	FIG01308215	PLF_445_00047290	PGF_02879212			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.136	plpp0135	VBILegPne27771_0136	Q5WS12	125603	126556	-	954		putative protein kinase	FIG01342322	PLF_445_00003260	PGF_02069659			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.137	plpp0136	VBILegPne27771_0137	Q5WS11	126553	127119	-	567		Acetyltransferase, GNAT family	FIG00989082	PLF_445_00002811	PGF_10519603			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.138	plpp0137	VBILegPne27771_0138	Q5WS10	127106	128212	-	1107		hypothetical protein	FIG00759532	PLF_445_00003146	PGF_12841561			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.139	plpp0138	VBILegPne27771_0139	Q5WS09	128246	128788	-	543		DNA topology modulation protein	FIG01461668	PLF_445_00003062	PGF_10417297			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.140	plpp0139	VBILegPne27771_0140	Q5WS08	128871	129329	-	459		Regulatory protein RecX	FIG01341280	PLF_445_00003448	PGF_09027360			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.141	plpp0140	VBILegPne27771_0141	Q5WS07	129429	130013	+	585		Phage integrase	FIG00780982	PLF_445_00003001	PGF_01615525			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.142		VBILegPne27771_0142		130106	130228	-	123		hypothetical protein		PLF_445_00005786	PGF_12799966			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.143		VBILegPne27771_0143		130347	131318	-	972		Uncharacterized protein BT3327	FIG01349536	PLF_445_00005811	PGF_06247943			
297246.15	Legionella pneumophila str. Paris	NC_006365	PATRIC	CDS	fig|297246.15.peg.144		VBILegPne27771_0144		131326	131847	-	522		hypothetical protein	FIG01349536	PLF_445_00007010	PGF_02890765			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.145	lpp0001	VBILegPne27771_0145	Q5X990	204	1562	+	1359	dnaA	Chromosomal replication initiator protein DnaA	FIG00000441	PLF_445_00000048	PGF_00876106			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.146	lpp0002	VBILegPne27771_0146	Q5X989	1576	2679	+	1104	dnaN	DNA polymerase III beta subunit (EC 2.7.7.7)	FIG00066425	PLF_445_00000517	PGF_06473395	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.147	lpp0003	VBILegPne27771_0147	Q5X988	2808	3737	+	930	recF	DNA recombination and repair protein RecF	FIG00000412	PLF_445_00000180	PGF_10387199			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.148	lpp0004	VBILegPne27771_0148	Q5X987	4034	6451	+	2418	gyrB	DNA gyrase subunit B (EC 5.99.1.3)	FIG00028203	PLF_445_00000065	PGF_06703483	GO:0003918|DNA topoisomerase (ATP-hydrolyzing) activity	5.99.1.3|DNA topoisomerase (ATP-hydrolyzing)	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.149	lpp0005	VBILegPne27771_0149	Q5X986	6821	7867	-	1047		Agmatine deiminase (EC 3.5.3.12)	FIG00001062	PLF_445_00000499	PGF_00037006	GO:0047632|agmatine deiminase activity	3.5.3.12|Agmatine deiminase	00330|Arginine and proline metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.150	lpp0006	VBILegPne27771_0150	Q5X985	7864	9756	-	1893	speA	Biosynthetic arginine decarboxylase (EC 4.1.1.19)	FIG00002695	PLF_445_00000504	PGF_00404019	GO:0008792|arginine decarboxylase activity	4.1.1.19|Arginine decarboxylase	00330|Arginine and proline metabolism
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.151	lpp0007	VBILegPne27771_0151	Q5X984	9776	10621	-	846		N-carbamoylputrescine amidase (EC 3.5.1.53) @ Aliphatic amidase AmiE (EC 3.5.1.4)	FIG00660211	PLF_445_00001126	PGF_03112466	GO:0050126|N-carbamoylputrescine amidase activity;GO:0004040|amidase activity	3.5.1.53|N-carbamoylputrescine amidase;3.5.1.4|Amidase	00330|Arginine and proline metabolism;00360|Phenylalanine metabolism;00380|Tryptophan metabolism;00627|1,4-Dichlorobenzene degradation;00643|Styrene degradation
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.152		VBILegPne27771_0152		11060	11176	+	117		hypothetical protein	FIG00638284	PLF_445_00002677	PGF_02069339			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.153	lpp0008	VBILegPne27771_0153	Q5X983	11162	12421	-	1260		hypothetical protein	FIG00759317	PLF_445_00001632	PGF_02062360			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.154	lpp0009	VBILegPne27771_0154	Q5X982	12609	12866	+	258		RNA-binding protein Hfq	FIG00000583	PLF_445_00000611	PGF_00046622	GO:0016071|mRNA metabolic process;GO:0030529|ribonucleoprotein complex		
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.155	lpp0010	VBILegPne27771_0155	Q5X981	12894	14138	+	1245		Ribosome LSU-associated GTP-binding protein HflX	FIG00000304	PLF_445_00000755	PGF_00007028			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.156	lpp0011	VBILegPne27771_0156	Q5X980	14243	14713	-	471		Thiol-disulfide oxidoreductase resA	FIG01381936	PLF_445_00001396	PGF_02060225			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.157	lpp0012	VBILegPne27771_0157	Q5X979	14880	16457	-	1578		hypothetical protein	FIG00758171	PLF_445_00001404	PGF_08225224			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.158	lpp0013	VBILegPne27771_0158	Q5X978	16603	17442	+	840		Pirin	FIG01319925	PLF_445_00004790	PGF_08462977			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.159	lpp0014	VBILegPne27771_0159	Q5X977	17879	19090	+	1212		Ferredoxin reductase	FIG00011423	PLF_445_00001597	PGF_10424554			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.160	lpp0015	VBILegPne27771_0160	Q5X976	19267	20265	+	999		Multidrug resistance efflux pump PmrA	FIG00045902	PLF_445_00001683	PGF_02062876			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.161	lpp0016	VBILegPne27771_0161	Q5X975	20240	21172	+	933		hypothetical protein	FIG00758275	PLF_445_00001897	PGF_02065067			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.162	lpp0017	VBILegPne27771_0162	Q5X974	21157	22062	+	906		hypothetical protein	FIG00757964	PLF_445_00001573	PGF_02061787			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.163	lpp0018	VBILegPne27771_0163	Q5X973	22046	23431	+	1386		Efflux transport system, outer membrane factor (OMF) lipoprotein	FIG00936847	PLF_445_00002041	PGF_06982509			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.164		VBILegPne27771_0164		23461	23610	-	150		hypothetical protein		PLF_445_00003102	PGF_02069584			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.165	lpp0019	VBILegPne27771_0165	Q5X972	23666	25342	+	1677		Hemagglutinin/protease, zinc metalloprotease (EC 3.4.24.-)	FIG00026704	PLF_445_00001184	PGF_02058724		3.4.24.-|Metalloendopeptidases	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.166		VBILegPne27771_0166		25330	25446	+	117		hypothetical protein	FIG00638284	PLF_445_00003175	PGF_02069615			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.167	lpp0020	VBILegPne27771_0167	Q5X971	25563	26474	+	912		Integral membrane protein	FIG01956050	PLF_445_00000095	PGF_03447545			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.168	lpp0021	VBILegPne27771_0168	Q5X970	26665	27144	+	480		Sodium-dependent phosphate transporter	FIG00058322	PLF_445_00001261	PGF_03964345			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.169	lpp0022	VBILegPne27771_0169	Q5X969	27141	29264	+	2124	rlmL	23S rRNA (guanine(2445)-N(2))-methyltransferase (EC 2.1.1.173) / 23S rRNA (guanine(2069)-N(7))-methyltransferase (EC 2.1.1.264)	FIG01956272	PLF_445_00000243	PGF_00415422	GO:0052915|23S rRNA (guanine(2445)-N(2))-methyltransferase activity	2.1.1.173|23S rRNA (guanine(2445)-N(2))-methyltransferase;2.1.1.264|23S rRNA (guanine(2069)-N(7))-methyltransferase	
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.170	lpp0023	VBILegPne27771_0170	Q5X968	29334	29882	-	549		hypothetical protein	FIG00758182	PLF_445_00001072	PGF_02057726			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.171	lpp0024	VBILegPne27771_0171	Q5X967	30029	30451	-	423	hbp	Hemin binding protein	FIG01403589	PLF_445_00002269	PGF_02068988			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.172	lpp0025	VBILegPne27771_0172	Q5X966	30594	31166	-	573	pagP	Lipid A palmitoyltransferase PagP (EC 2.3.1.251)	FIG00004938	PLF_445_00000810	PGF_00017057			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.173	lpp0026	VBILegPne27771_0173	Q5X965	31326	32717	+	1392		Uncharacterized amino acid permease, GabP family	FIG01345058	PLF_445_00000693	PGF_00778630			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.174	lpp0027	VBILegPne27771_0174	Q5X964	32727	33722	-	996		Probable low-affinity inorganic phosphate transporter	FIG00009601	PLF_445_00000143	PGF_00037171	GO:0005315|inorganic phosphate transmembrane transporter activity;GO:0006817|phosphate transport;GO:0016020|membrane		
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.175	lpp0028	VBILegPne27771_0175	Q5X963	33739	34314	-	576		2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase, coq7 type	FIG00000684	PLF_445_00000931	PGF_00064746			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.176	lpp0029	VBILegPne27771_0176	Q5X962	34615	37533	+	2919		Sensory box (GGDEF/EAL domain) regulatory protein	FIG01350156	PLF_445_00001784	PGF_02063895			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.177	lpp0030	VBILegPne27771_0177	Q5X961	37645	38535	-	891		hypothetical protein	FIG00760220	PLF_445_00002220	PGF_02068465			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.178	lpp0031	VBILegPne27771_0178	Q5X960	38594	39787	-	1194		hypothetical protein	FIG00760098	PLF_445_00001493	PGF_00096819			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.179	lpp0032	VBILegPne27771_0179	Q5X959	39849	40874	-	1026		hypothetical protein	FIG00758433	PLF_445_00002126	PGF_02067469			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.180	lpp0033	VBILegPne27771_0180	Q5X958	41255	41899	+	645		Tll2454 protein	FIG01354936	PLF_445_00002101	PGF_02067204			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.181	lpp0034	VBILegPne27771_0181	Q5X957	42156	42512	+	357		hypothetical protein	FIG00758430	PLF_445_00001739	PGF_02063441			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.182	lpp0035	VBILegPne27771_0182	Q5X956	42575	43297	-	723		hypothetical protein	FIG00758482	PLF_445_00002218	PGF_08717347			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.183	lpp0036	VBILegPne27771_0183	Q5X955	43511	44254	-	744		ABC transporter, substrate-binding protein (cluster 3, basic aa/glutamine/opines)	FIG00758104	PLF_445_00002013	PGF_05873585			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.184	lpp0037	VBILegPne27771_0184	Q5X954	44415	45932	-	1518		hypothetical protein	FIG00760877	PLF_445_00002118	PGF_00118021			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.185	lpp0038	VBILegPne27771_0185	Q5X953	46159	47244	+	1086		hypothetical protein	FIG00638284	PLF_445_00000238	PGF_00195474			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.186	lpp0039	VBILegPne27771_0186	Q5X952	47270	47563	+	294		hypothetical protein		PLF_445_00021154	PGF_02914579			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.187		VBILegPne27771_0187		47757	48050	+	294		hypothetical protein		PLF_445_00005560	PGF_02070984			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.188	lpp0040	VBILegPne27771_0188	Q5X951	48022	48315	+	294		hypothetical protein	FIG00759112	PLF_445_00002432	PGF_02069179			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.189	lpp0041	VBILegPne27771_0189	Q5X950	48337	49332	-	996		Integral membrane protein	FIG01956050	PLF_445_00001679	PGF_10347507			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.190		VBILegPne27771_0190		49340	49498	-	159		hypothetical protein	FIG00759275	PLF_445_00003285	PGF_02069683			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.191	lpp0042	VBILegPne27771_0191	Q5X949	49497	49820	+	324		hypothetical protein	FIG00760166	PLF_445_00002738	PGF_02069371			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.192		VBILegPne27771_0192		49887	50078	-	192		hypothetical protein	FIG00638284	PLF_445_00002715	PGF_02069362			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.193	lpp0043	VBILegPne27771_0193	Q5X948	50133	50993	-	861		hypothetical protein	FIG00758957	PLF_445_00002137	PGF_12770087			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.194	lpp0044	VBILegPne27771_0194	Q5X947	51171	51407	-	237		hypothetical protein	FIG00758119	PLF_445_00002462	PGF_02069205			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.195	lpp0045	VBILegPne27771_0195	Q5X946	51728	52603	+	876		Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase)	FIG00023840	PLF_445_00002754	PGF_10512754			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.196	lpp0046	VBILegPne27771_0196	Q5X945	52728	52940	-	213		hypothetical protein	FIG00760654	PLF_445_00002454	PGF_02069199			
297246.15	Legionella pneumophila str. Paris	NC_006368	PATRIC	CDS	fig|297246.15.peg.197	lpp0047	VBILegPne27771_0197	Q5X944	53150	53548	+	399		hypothetical protein	FIG00757941	PLF_445_00002437	PGF_02069183			
